  0.00000E+00   1.24174E-03   3.72888E-05
  0.00000E+00   7.89390E-04  -6.98654E-06
  0.00000E+00   4.94858E-04   4.64610E-06
  0.00000E+00   3.54098E-04   9.29558E-07
  0.00000E+00   2.83590E-04   4.12211E-06
  0.00000E+00   2.14006E-04   2.51161E-06
  0.00000E+00   1.77861E-04  -1.97594E-06
  0.00000E+00   1.54596E-04  -2.54202E-06
  0.00000E+00   1.39053E-04  -7.07979E-07
  0.00000E+00   1.23956E-04   2.84315E-07
  0.00000E+00   1.08728E-04   1.91766E-07
  0.00000E+00   9.88582E-05   2.85304E-08
  0.00000E+00   9.02982E-05   6.11033E-08
  0.00000E+00   8.26772E-05  -1.44188E-07
  0.00000E+00   7.58906E-05  -3.30662E-07
  0.00000E+00   6.95040E-05  -4.56355E-07
  0.00000E+00   6.42437E-05  -4.66314E-07
  0.00000E+00   5.96535E-05  -2.78276E-07
  0.00000E+00   5.54539E-05  -2.23296E-07
  0.00000E+00   5.13548E-05  -1.31897E-07
  0.00000E+00   4.79493E-05  -9.29088E-09
  0.00000E+00   4.46411E-05   5.51310E-08
  0.00000E+00   4.17332E-05   6.50054E-08
  0.00000E+00   3.91235E-05   8.70237E-08
  0.00000E+00   3.67589E-05   1.32160E-07
  0.00000E+00   3.45324E-05   1.62357E-07
  0.00000E+00   3.23577E-05   1.71360E-07
  0.00000E+00   3.03693E-05   1.74729E-07
  0.00000E+00   2.84994E-05   1.70710E-07
  0.00000E+00   2.67367E-05   1.52290E-07
  0.00000E+00   2.51133E-05   1.44246E-07
  0.00000E+00   2.35556E-05   1.44500E-07
  0.00000E+00   2.20768E-05   1.39508E-07
  0.00000E+00   2.07043E-05   1.17226E-07
  0.00000E+00   1.94148E-05   8.49081E-08
  0.00000E+00   1.82539E-05   5.67482E-08
  0.00000E+00   1.71941E-05   3.39504E-08
  0.00000E+00   1.62325E-05   1.54952E-08
  0.00000E+00   1.53511E-05  -3.28784E-09
  0.00000E+00   1.45333E-05  -1.93943E-08
  0.00000E+00   1.37775E-05  -3.02165E-08
  0.00000E+00   1.30780E-05  -3.44770E-08
  0.00000E+00   1.24236E-05  -3.31281E-08
  0.00000E+00   1.18047E-05  -2.81461E-08
  0.00000E+00   1.12233E-05  -2.01829E-08
  0.00000E+00   1.06753E-05  -1.09214E-08
  0.00000E+00   1.01594E-05  -1.52179E-09
  0.00000E+00   9.67507E-06   6.53278E-09
  0.00000E+00   9.21881E-06   1.17821E-08
  0.00000E+00   8.78563E-06   1.40677E-08
  0.00000E+00   8.37101E-06   1.43476E-08
  0.00000E+00   7.97356E-06   1.30972E-08
  0.00000E+00   7.59426E-06   1.07623E-08
  0.00000E+00   7.23504E-06   8.62677E-09
  0.00000E+00   6.89669E-06   7.46210E-09
  0.00000E+00   6.57814E-06   7.11061E-09
  0.00000E+00   6.27727E-06   6.73084E-09
  0.00000E+00   5.99086E-06   5.35983E-09
  0.00000E+00   5.71695E-06   2.67739E-09
  0.00000E+00   5.45498E-06  -9.48324E-10
  0.00000E+00   5.20633E-06  -4.75102E-09
  0.00000E+00   4.97243E-06  -8.06353E-09
  0.00000E+00   4.75412E-06  -1.07146E-08
  0.00000E+00   4.55171E-06  -1.30024E-08
  0.00000E+00   4.36415E-06  -1.53997E-08
  0.00000E+00   4.18984E-06  -1.82372E-08
  0.00000E+00   4.02783E-06  -2.13997E-08
