  0.00000E+00   2.78924E-04  -2.12086E-06
  0.00000E+00   3.00325E-04  -9.00267E-06
  0.00000E+00   3.24980E-04  -1.67164E-05
  0.00000E+00   3.88305E-04  -2.04782E-05
  0.00000E+00   4.95840E-04  -2.23191E-05
  0.00000E+00   6.65648E-04  -2.41184E-05
  0.00000E+00   9.29051E-04  -2.72110E-05
  0.00000E+00   1.33529E-03  -3.24924E-05
  0.00000E+00   1.96045E-03  -4.10177E-05
  0.00000E+00   2.92327E-03  -5.45815E-05
  0.00000E+00   4.41028E-03  -7.61208E-05
  0.00000E+00   6.71430E-03  -1.10288E-04
  0.00000E+00   1.02955E-02  -1.64415E-04
  0.00000E+00   1.58768E-02  -2.50248E-04
  0.00000E+00   2.45915E-02  -3.87011E-04
  0.00000E+00   3.82098E-02  -6.06512E-04
  0.00000E+00   5.94780E-02  -9.61030E-04
  0.00000E+00   9.26098E-02  -1.53431E-03
  0.00000E+00   1.43966E-01  -2.45393E-03
  0.00000E+00   2.22930E-01  -3.89892E-03
  0.00000E+00   3.42922E-01  -6.09075E-03
  0.00000E+00   5.22405E-01  -9.25571E-03
  0.00000E+00   7.85634E-01  -1.35649E-02
  0.00000E+00   1.16291E+00  -1.91007E-02
  0.00000E+00   1.69015E+00  -2.59391E-02
  0.00000E+00   2.40767E+00  -3.44006E-02
  0.00000E+00   3.35819E+00  -4.53867E-02
  0.00000E+00   4.58420E+00  -6.06119E-02
  0.00000E+00   6.12485E+00  -8.26730E-02
  0.00000E+00   8.01181E+00  -1.15093E-01
  0.00000E+00   1.02643E+01  -1.62156E-01
  0.00000E+00   1.28836E+01  -2.28227E-01
  0.00000E+00   1.58442E+01  -3.17574E-01
  0.00000E+00   1.90663E+01  -4.35932E-01
  0.00000E+00   2.24032E+01  -5.98495E-01
  0.00000E+00   2.57379E+01  -8.06194E-01
  0.00000E+00   2.91339E+01  -9.92862E-01
  0.00000E+00   3.28214E+01  -1.03843E+00
  0.00000E+00   3.69427E+01  -9.88887E-01
  0.00000E+00   4.11140E+01  -1.00006E+00
  0.00000E+00   4.52134E+01  -9.39543E-01
  0.00000E+00   4.83555E+01  -7.20379E-01
  0.00000E+00   4.91482E+01  -6.13553E-01
  0.00000E+00   4.65001E+01  -7.37330E-01
  0.00000E+00   4.26160E+01  -8.02631E-01
  0.00000E+00   3.85327E+01  -7.96225E-01
  0.00000E+00   3.67487E+01  -5.76024E-01
  0.00000E+00   3.64790E+01  -6.15340E-01
  0.00000E+00   3.66620E+01  -4.61079E-01
  0.00000E+00   3.79552E+01  -2.62130E-01
  0.00000E+00   3.93907E+01  -8.68546E-02
  0.00000E+00   3.97922E+01   8.03499E-02
  0.00000E+00   3.99942E+01   2.23884E-01
  0.00000E+00   4.14334E+01   1.30758E-01
  0.00000E+00   4.28151E+01  -7.35830E-02
  0.00000E+00   4.53128E+01  -2.23174E-01
  0.00000E+00   4.86075E+01  -2.29359E-01
  0.00000E+00   5.29884E+01  -1.67405E-01
  0.00000E+00   5.70786E+01   1.47425E-01
  0.00000E+00   6.04030E+01   3.74080E-01
  0.00000E+00   6.27615E+01   3.08525E-01
  0.00000E+00   6.45469E+01   6.11679E-02
  0.00000E+00   6.79585E+01  -8.72573E-02
  0.00000E+00   7.17549E+01  -3.27051E-01
  0.00000E+00   7.49795E+01  -4.11358E-01
  0.00000E+00   7.83716E+01  -3.77865E-01
  0.00000E+00   8.27001E+01  -3.17701E-01
  0.00000E+00   8.76298E+01  -3.27639E-01
  0.00000E+00   8.90090E+01  -4.44999E-01
  0.00000E+00   8.41914E+01  -4.08620E-01
  0.00000E+00   7.82712E+01  -3.63391E-01
  0.00000E+00   7.35227E+01  -3.87290E-01
  0.00000E+00   7.08135E+01  -2.79417E-01
  0.00000E+00   6.89423E+01  -2.24108E-01
  0.00000E+00   6.79054E+01   6.71919E-02
  0.00000E+00   6.70954E+01   3.10161E-01
  0.00000E+00   6.99599E+01   6.56259E-01
  0.00000E+00   7.32668E+01   7.07952E-01
  0.00000E+00   7.54297E+01   5.70872E-01
  0.00000E+00   7.64767E+01   3.94151E-01
  0.00000E+00   7.69739E+01   2.46440E-01
  0.00000E+00   7.71604E+01   3.00898E-01
  0.00000E+00   7.61313E+01   3.55492E-01
  0.00000E+00   7.37596E+01   5.53671E-01
  0.00000E+00   7.05964E+01   7.52402E-01
  0.00000E+00   6.81498E+01   8.85796E-01
  0.00000E+00   6.70668E+01   1.09449E+00
  0.00000E+00   6.56503E+01   1.19818E+00
  0.00000E+00   6.55309E+01   1.01605E+00
  0.00000E+00   6.68636E+01   1.18857E+00
  0.00000E+00   6.71496E+01   1.30704E+00
  0.00000E+00   6.69936E+01   1.13127E+00
  0.00000E+00   6.78931E+01   1.20634E+00
  0.00000E+00   6.95892E+01   1.18244E+00
  0.00000E+00   7.08791E+01   1.17976E+00
  0.00000E+00   7.18198E+01   1.11934E+00
  0.00000E+00   7.38309E+01   1.19199E+00
  0.00000E+00   7.67985E+01   1.39792E+00
  0.00000E+00   7.89127E+01   1.71264E+00
  0.00000E+00   8.05631E+01   1.76084E+00
  0.00000E+00   8.15522E+01   1.89935E+00
  0.00000E+00   8.25690E+01   1.94727E+00
  0.00000E+00   8.41106E+01   1.83647E+00
  0.00000E+00   8.59106E+01   1.59292E+00
  0.00000E+00   8.83548E+01   1.24876E+00
  0.00000E+00   9.06279E+01   1.34275E+00
  0.00000E+00   9.10181E+01   1.63177E+00
  0.00000E+00   8.94466E+01   1.83426E+00
  0.00000E+00   8.81523E+01   2.02563E+00
  0.00000E+00   8.84377E+01   2.05468E+00
  0.00000E+00   8.89865E+01   1.90471E+00
  0.00000E+00   8.80758E+01   1.80425E+00
